MedicationID,MedicationName,MedicationNDC,MedicationFormularyCode,Ingredients
b327eb87-e762-55c2-aef9-9130a6f77b8f,,,,"Medication/148ca77a-cd68-5131-93e9-9084d291efb7, Medication/ec7ae745-de55-5819-8095-d77528dd8124, Medication/a5b1d250-9586-5aec-91a9-5a15ebb9e416, Medication/cee865eb-0914-5c0e-93c1-427cf9e1dc91, Medication/039f7713-5399-561b-9b86-d214737bacd5"
b32d3019-581e-561f-90f8-792042557e20,Ampicillin Sodium,63323038910,AMP1I,
b32d7250-0dc1-5959-b238-e0fc3ba5b791,SulfADIAzine,00185075710,SULFA500,
b3310570-8e87-51b5-acfd-7fcbb5ec6adc,,,,"Medication/046ca8e8-6157-560f-b016-f849c6b83d0c, Medication/be0d8acd-e091-5d66-ae68-8a7b998f8e9e"
b331f1ce-ad1d-5f3e-9125-55fc7a3a924a,,,,"Medication/31934c85-4de3-5f8a-a307-bc797b0c834c, Medication/e261412e-346b-536b-9d7a-03d626f40ea0"
b331fe81-abc9-5e2b-ac5b-27ba38884ee7,Daliresp,,DALC300IND,
b332b0d1-12a2-505e-adf5-ea9f86e43c1a,Moxifloxacin,65862060330,MOXI400,
b3349ed6-48ac-53d0-b6e0-0ef881ed5475,,,,"Medication/bd5bc42c-22ce-51fa-9a59-15c2e8849a68, Medication/3f0ea91b-152c-5457-830e-6a92d3113f26"
b337d9d6-96a8-59bc-af57-b3cf36745843,PEMBROlizumab,00006302602,PEMB100I,
b33b495c-047a-5482-a5d8-d1a84e640a77,DOPamine,,DOPA400D,
b33b62ac-b5b8-554b-9eb6-9e7d72a0d362,Ketorolac TroMETHamine,,,
b33fdaea-7c20-51dd-a30c-a4c2332fc32a,,,,"Medication/31973ff0-cc61-5daa-ba92-286bb2c8ebdc, Medication/5a32a800-e1d0-5990-bcbb-c3d024a03cbc"
b3434cf9-b794-5ae3-8d28-f9b1cf6c4f6c,,,,"Medication/61c03cb7-6aad-579e-9d28-58cd427ff54a, Medication/3f0ea91b-152c-5457-830e-6a92d3113f26"
b34392b5-e8af-50c5-8d1c-be77d27084ce,Exelon  9.5mg/24hr,,,
b34749c9-913b-562a-8286-d028f61a8d04,,,,"Medication/93c97365-15d9-559b-b5ae-ee94d2578012, Medication/2b2d3a39-ca72-5dfc-a66f-e13c931529c8"
b3494692-180e-5f8c-86c7-1f465599eb06,HYDROcodone-Acetaminophen (5mg-325mg),63739032610,VICODIN5-325,
b34e055d-8fb5-518b-b7ed-4109334ba6d0,,,,"Medication/a283778c-de73-5f95-83a5-61add2e35b74, Medication/dfa3e629-cca3-5e3b-849e-81f5c920b991"
b34f89ca-5677-58f7-8c58-6e062976a87c,MBL-HCV1,,MBLHCV1IND,
b35237ce-4c06-5bfa-b49a-1e6110f9b51a,*NF* Temozolomide,00085151902,TEMO20,
b3526f90-d5e7-592c-99c8-b527e5112586,nitroglycerin,00168032608,NITR02O,
b3527f5f-58b9-54ea-833c-2899546eba24,Cortroyson,,CORTIND,
b3579612-5765-5e46-ada0-32b113d685de,,,,"Medication/ef2825fb-0d56-57b2-b95e-36f7302fcccd, Medication/2b2d3a39-ca72-5dfc-a66f-e13c931529c8"
b3583640-bab5-518d-a805-f704d52d19ba,predn,60432021208,PREDN5L,
b35e980c-fe1a-5305-b28a-61495f45d110,chole,10432017002,ERGO400T,
b360890c-a3db-5540-9e5b-61f4c5690800,Verapamil,00172428010,VERA240SR,
b360a8dd-576c-5787-8982-9b54fcb7382f,quiniDINE Sulfate,00591543801,QUIN200,
b364d3d5-8e5a-501a-a9c0-acbab7239596,,,,"Medication/03a71f48-2060-5852-8c40-26d890ecd7cd, Medication/e0c84750-ce7e-5d5c-88f6-e950bed057b2"
b3682918-00bd-5e78-b762-7bf3523bdecb,,,,"Medication/78ad414c-3799-5786-a03d-ddb4a2b3ac61, Medication/a8b49cf4-d348-55da-b844-ff1c2065cb85"
b36adbdc-1043-55b2-a577-99d418840d48,RITONAvir,00074333330,RITO100T,
b36b4fa7-b1c3-5ab4-84a7-1dc1193ca96a,Sarna Lotion,54162055009,SARNL,
b36ba139-0da2-52bf-923a-53a56e289401,Colchicine,60687038921,COLC0.3HT,
b36cef79-6b51-562b-92a2-ce5eb7d707b8,Hydroxyurea,49884072401,HYDU500,
b3700f5b-ab60-5d51-80b7-4fec0a1f6af5,adapalene,,,
b37374dd-f2fd-5912-ae3e-f76f842e04a3,,,,"Medication/ac0f31b9-7b42-578f-ba6a-d83b3cb46139, Medication/3b3a088a-65c9-5599-937d-c6769aec3a08"
b375ddc9-c992-5c41-ab10-5d1ac13f25d1,Levoxyl,00074518211,,
b375dfbd-031d-5538-bc21-21829ff6e984,Levothyroxine (BRAND NAME),,,
b376466c-6911-55ea-b1df-223961c1c946,,,,"Medication/d01fded2-67d5-5cdd-b1ff-5fd5afa9ca50, Medication/35f68e83-7887-5d82-85e6-5702ee32499b"
b379eaf5-3a1f-5297-813a-59eb84a2d157,,,,"Medication/38121126-fb44-5305-bf3e-f8dc70b77d42, Medication/c1080604-edc1-5c52-88d4-69881e7e93d4"
b37a27b6-6626-5d72-a8ea-54e604bedcf5,lipase-protease-amylase,,,
b37b0fd4-fabe-5038-9355-ebb319843799,Mannitol 5 %,00338035104,MANN5/1000I,
b37b8520-8b4c-59d6-856f-82f7eea19d88,Chloroprocaine 2% MPF,63323047727,CHLO20I,
b37e49b7-8c54-5ae8-ae85-6a8d0058b1f6,,,,"Medication/414ec855-42da-55ce-9698-1b7fdc59c745, Medication/2b2d3a39-ca72-5dfc-a66f-e13c931529c8"
b380d1a3-9d2d-58e5-9712-bb3799c7aab7,Niaspan,,,
b383c172-1fdc-5a29-8dfb-010bc05d7f96,,,,"Medication/a9904a17-0022-5016-bf88-c76bfd235877, Medication/08fc791f-86c1-5811-92c7-714f5011aad5, Medication/25c8d0ce-f253-508b-b192-3cb851682c97"
b383c780-3807-51c6-bf7d-b74e88973791,Vancomycin,00338358048,VANC750F,
b383d8e5-e5d3-5a40-8b37-d09164824530,Nexavar,00026848858,SORA200,
b384c65b-505d-5739-ad69-4af888e67f75,Afrin (oxymetazoline),,,
b385547e-a621-589b-b47c-ff43e63a567a,Brimonidine ,61314014405,ALPH0.15O,
b385c9eb-699a-519e-b353-f9720c74b25e,Nitroglycerin,00071041813,NTG4SL,
b385f743-0ee8-5a1e-9494-5e0e0fd83c26,Propranolol LA,,,
b386e173-4800-5efa-b087-fcd3336f4015,fluocinonide,,,
b387e959-9101-549b-b11a-85a94f4b0c6b,Zinc Sulfate,77333098310,ZINC220,
b388d690-dd2e-5cce-99d2-a730e61301d5,,,,"Medication/cf3a11aa-2924-5ecb-85a2-0bc363c2229e, Medication/3f0ea91b-152c-5457-830e-6a92d3113f26"
b389ce9c-a4d2-5e4d-b23f-8b1674359e94,mycophenolate mofetil,00004026001,MYCO500BN,
b38d1a0b-269c-5150-aa1d-1116ef68c328,Digestive Probiotic,,,
b38e8f42-67e8-5228-8e70-1e0c665295c8,Betaxolol,,,
b39024ef-a5c2-50a9-a1bd-7b94c1b74caf,Niacinamide s,00536406801,NIACPKIT,
b39164b6-ce0e-5ffe-a498-f4d9f3224132,,,,"Medication/66013f85-8429-5228-af71-57743c8ba9fc, Medication/c1080604-edc1-5c52-88d4-69881e7e93d4"
b3917042-4328-536d-9d47-44687b4e2be0,Acetamin 1000mg/100mL 100mL Vial,,ACET1000I,
b394282e-eeb2-5227-9888-7b8b9f4d244a,Dalteparin,00069019601,DALT5000INV,
b395ca4d-9ede-5a93-ad68-5bf02a5021a8,Fosamprenavir,49702020718,FOSA700,
b397b5c4-4e75-5360-b59f-fc946cdf96aa,Diazepam,00904588061,DIAZ5,
b39c801a-bef2-5d06-82df-450b1428e735,Clindamycin Phosphate,00409405101,CLIN600I,
b39ddc6c-b8b5-55dc-89e9-da620249c1dc,,,,"Medication/0da48594-749c-51fc-8d64-0198a92a8ed5, Medication/c1080604-edc1-5c52-88d4-69881e7e93d4"
b3a1fddd-d98b-5e7f-a64b-c5cbd4035ab4,Enpresse,,,
b3a69a19-d65f-59ef-bdb7-90edf13700b7,VICOdin (hydrocodone-acetaminophen),,,
b3a7a2b3-4794-5003-804d-d8b7b11bb1b3,,,,"Medication/3c3640af-9b4d-532b-85d9-64862987adbc, Medication/bf1a0263-553d-5ef3-ba0c-ef7177b5f7b6"
b3a860a9-f4e4-591e-bc5d-579189d6b9c5,Norepinephr 800mcg/25mL 25mL SYR,,NORE800SYRI,
b3a9feb0-307c-539b-bfa8-7d4c534f50fd,leva,63402051224,LEVA0.63L,
b3ad907c-a10d-5bb1-be0e-154efd1a8c1a,ammonium lactate,45802052555,LACT12T,
b3b0b2f8-710f-5c0f-b7cc-ee2c86d5882c,Saw Palmetto,,,
b3b52e87-c693-5177-be4c-56e289e68793,Tretinoin 0.05% Cream,00574220520,TRET.05C,
b3bb35a5-43d4-5ce9-92e2-bed7de532016,,,,"Medication/a62946ff-1f41-501a-af73-700e3b96f889, Medication/2b2d3a39-ca72-5dfc-a66f-e13c931529c8"
b3c02b9b-480e-5ac2-a4d8-85a675043753,Aluminum,00121176130,MAAL30L,
b3c0eb74-98e1-5191-b8d7-4e036746ed49,Acetylcysteine Inhaled – For interventional pulmonary use only,00409330803,MUCOM20,
b3c19b29-e97d-54cb-aab1-1cd1f49dfdba,Pantoprazole Sodium,00008092355,PANT40I,
b3c36140-ddb9-5d25-98b1-b8d6c32ed25a,Calcium Chloride,,CALC100SI,
b3c604a7-a891-5435-906a-f025b447a211,Levetiracetam **Brand Name**,50474059540,LEVE500BN,
b3c690ce-a34b-54a5-bc7d-659cbb01b604,Prezcobix,,,
b3c8bfcc-33ea-54a6-b928-5aeb9f72d7bd,Complera(emtricita-rilpivirine-tenof DF),,,
b3cb831d-005f-5fa1-8325-9985d52547b9,Carboprost Tromethamine,00009085608,CARB250I,
b3ce9416-dedd-5f54-b262-e96b90c55540,Digoxin,00904592161,DIGO125,
b3cfa8d5-3248-50f6-a4d5-34b210c99f93,Alendronate Sodium,00006093628,FOSA10,
b3d081d8-87a8-59e6-893c-a0b422987a93,Dutasteride 0.5mg,,,
b3d6b183-f227-5bfb-ace6-06dbf309f422,Prenatal DHA,,,
b3d7b481-f053-56ec-91b6-a84de55e01d1,Amitiza,,,
b3d821e3-0fab-50df-b94b-d4af69cab3c9,acetaminophen-caffeine,19810000790,EXCMIGTAB,
b3de718b-8b48-5779-a07b-28ef651d6f59,Fosinopril,00087015846,FOSI10,
b3defc57-bfe8-53f9-a23e-90ad86aa0f6a,Flintstones Multivitamin,,,
b3e1a3aa-710c-540e-876f-640cd9cdc782,,,,"Medication/b3c19b29-e97d-54cb-aab1-1cd1f49dfdba, Medication/5285bf84-27b9-5549-b15f-2039dfeba6d2"
b3e2320b-a831-5625-98dd-a2b40405a576,Miconazole Powder 2%,11701003816,MICOMG2T,
b3e28e9a-5156-5b00-8ac5-20790b18c585,Cyanoco,10135033063,CYAN100,
b3e54fa5-2e72-55db-8b00-995e03f187cc,,,,"Medication/20999275-8f40-54e1-bde2-ef412671ef50, Medication/2b2d3a39-ca72-5dfc-a66f-e13c931529c8"
b3e87f62-e27a-503a-b227-7ed973c7b34a,,,,"Medication/669ee80c-5256-59e3-a295-b4cb84114600, Medication/5897719b-eba3-55be-b499-b5710b9ce17d"
b3ec93c1-0c68-5ce4-8d51-b5ba01ef9658,Cyclophosphamide,00015050641,CYCL2I,
b3ee1338-fd51-5994-bd63-8925a030cc81,,,,"Medication/b1bd3963-d3f0-5ee8-97ea-658ecf013f45, Medication/f07f78bb-6eb6-5d4b-923e-aa0ac6ce5fe5"
b3f12693-c65b-5841-8749-db9634a88d78,,,,"Medication/0cc77ff6-1f9d-547c-a789-5e3eacbbaa0c, Medication/887381b9-69c1-5076-aeab-90391bf190f7"
b3f81532-c884-53a8-a550-d67cd80bc8fb,Acetylcysteine,00517760425,ACET20/4I,
b3f9387e-2ba1-58a3-a919-79626ed4bae7,capecitabine tablet *****NF*****,,,
b3f9a012-7883-5cea-bdd1-4b8d85cfa1f9,Spironolactone,68084020601,SPIR25,
b3fcf1f7-d6b5-5ef2-9766-7b48311284d9,Idelalisib ,,,
b3fe0d54-7721-56d0-9566-ff9ec4c9d985,Clofarabine ,58468010002,INDCLOF20I,
b402371c-0528-58e7-885b-a7d8f485748e,,,,"Medication/318afe6f-509a-521b-9f39-18e5ca5347c2, Medication/2b2d3a39-ca72-5dfc-a66f-e13c931529c8"
b405d940-e5b9-5c7e-87e3-29c469a0575a,Pulmicort (budesonide) ,,,
b408183b-a239-5460-99b2-dcb756d7ec30,ergocalciferol ,,,
b4090880-de7d-53a1-a353-11ff358e7903,Niacinamide ,00536406801,NIACPKIT,
b4096657-5157-5388-981c-140601319ca8,,,,"Medication/ce7b4bca-bc73-556b-a2c0-226cc3e081a2, Medication/dfa3e629-cca3-5e3b-849e-81f5c920b991"
b40ad47b-cd13-5151-a04b-02cef48cb262,Erythromycin,00168007011,ERYT0.5EO,
b40d248b-e47e-5bc3-b36c-c41384fce7ff,,,,"Medication/eddf5090-0d9f-5af6-917e-06ab49458a98, Medication/37c48f62-0e57-5673-8bbf-268b0e7ad854"
b4129d60-dd4d-5071-8854-099926da9288,Levalbuterol HCl (Bulk),63402051224,LEVA0.63L,
b413d423-0b98-54d4-98b2-a2f7cb7d5290,diclofenac sodium,58768010002,DICL1ES,
b4166ba8-236b-5cd6-b300-ffb656fb6007,ACYclovir,00093894393,ACYC400,
b4187018-26a9-5b4a-8106-9b2fb99276cd,INV-Apixaban,00003089431,APIX5INV,
b419537f-848c-5ac9-a933-7acc5a8a30fd,,,,"Medication/d1f0f50f-3bb6-5315-833a-2f69263e50fd, Medication/65d68458-b7d5-50ce-8b7d-9dc340b9b7fd"
b41fe14e-0e05-5e5d-b072-98e8ecdea0f5,Probiotic,,,
b4241eea-9b4d-5987-9106-2b5a626e6e85,Methad,00054355663,METH10L,
b4252076-9713-5beb-9cf2-0f6615d64b73,,,,"Medication/5279406e-1078-54eb-9747-45c69c79160d, Medication/ec7ae745-de55-5819-8095-d77528dd8124, Medication/3f566606-81e5-5285-b743-0842d84000ee"
b42a15cf-3efe-51ce-9974-c4423b081e29,,,,"Medication/e993df28-c647-5bbf-b601-3991bea582f4, Medication/2b2d3a39-ca72-5dfc-a66f-e13c931529c8"
b42f64b0-c4e0-5a1f-98ab-c1d7cf199215,,,,"Medication/84ee1bff-430a-5088-a5e3-51ca40b03d8c, Medication/f07f78bb-6eb6-5d4b-923e-aa0ac6ce5fe5"
b42ffe10-c82d-5ac7-b8bd-1b2b9a885f03,Symbicort,00186037220,SYMB80/4.5IH,
b43666bd-9147-563c-ab15-20f17314b7d0,,,,"Medication/bdfd2eb4-b45e-5986-85df-0942452883eb, Medication/e5bc6623-65b7-518e-92b9-c0089977147a, Medication/9bc730ca-b694-59db-a909-6e66222eb8d9"
b436957b-dc25-5e9a-94ac-0538f93613f6,,,,"Medication/a82e888f-8a16-5c66-9df0-8567b9c55f6d, Medication/aa4a0fd5-c30d-5fff-a422-fedfcf1a8358"
b43ac233-424a-5dda-93c7-b9ffeaaee653,Nicotine ,00536302906,NICO2,
b43c584d-51a5-5fd1-b9a9-4246b3a34a20,Quetiapine extended-release,00310028039,QUET50XR,
b43d77a9-720c-5452-855d-f6243e2c3ac9,beclomethasone dipropionate 40mcg,59310020412,BECLINH,
b440e620-fcf4-5633-b8f2-07b134a28d96,Labetalol,17478042020,LABE100I,
b441a358-cef9-56cb-9f50-23e79f81d3a3,Ribasphere,66435010142,,
b441c789-7693-50cd-b63d-cd955c4283a9,,,,"Medication/eddf5090-0d9f-5af6-917e-06ab49458a98, Medication/4e1bd5d6-f903-58d7-8609-bcc5be360f93"
b442c663-fd52-5609-b70e-f6da7b99e5f7,Paxil CR,,,
b442e3d9-ecef-5a84-bde7-8677e80cfd42,Ampicillin Sodium,00781340995,AMPI10I,
b4495844-1904-54a4-9afd-5cb1bcd2a035,Carbidopa-Levodopa (25-250),63739004810,SINE25250,
b44aa091-420d-5dec-b42a-7a82fa135e21,Senna,00034180080,SENN5L,
b44b1fc1-c133-513c-bf6d-1e602c1cff48,Vicodin HP,,,
b44ddd0e-0a28-522d-9614-ee239719c8ba,,,,"Medication/c05de7c7-127f-5a18-98a1-2ef89351237e, Medication/4697bd5d-61b1-5224-b362-58b21e618078"
b4518edf-6158-5f09-92d8-d3768f6850ca,selexipag 400 mcg,,,
b45320ad-6bda-5bf5-b0d1-d7721593ead8,,,,"Medication/fb0ca15f-79ac-5bdf-8658-3c250d857d18, Medication/be0d8acd-e091-5d66-ae68-8a7b998f8e9e"
b4546932-3122-576a-9cc5-eede4ff518b2,Meperidine,,MEPE25I,
b45c6198-d734-5b36-8664-522448f7a8a8,umeclidinium  62.5mcg,,,
b45e25b4-3e04-56f4-a906-29c8b37e089a,Oxybutynin,00904282161,OXYB5,
b45f2e04-15e2-5dc2-9798-3df3c7739130,Valproic Acid (as Sodium salt),68094019361,VAL250L,
b460a71d-fc7c-5f40-9eea-7e2d73fd2eab,,,,"Medication/c4edcc56-7920-51f7-ad4a-1f4084c1fb33, Medication/ec7ae745-de55-5819-8095-d77528dd8124"
b4649df2-2f31-572a-9394-219b5a56f57c,Flunisolide Inhaler,00456067299,FLUN1H,
b4659251-49fd-56b7-a6fd-49deb7d7d758,SUMAtriptan succinate,00781317414,SUMA6V,
b46951f4-b5d9-5045-bba3-2fd55dd2e845,Anastrozole,60687011221,ANAS1,
b46cd899-fdca-5b55-8e25-12c396f1c132,,,,"Medication/fda75085-4960-5f90-94d3-4d51426cc830, Medication/dc81bf0e-cd85-5a03-b553-b01fe0462877"
b46ed64f-2729-58de-af0e-6f73e843d3d8,,,,"Medication/148ca77a-cd68-5131-93e9-9084d291efb7, Medication/125f93a3-138f-5d43-b877-a261f5bec939, Medication/039f7713-5399-561b-9b86-d214737bacd5"
b47037ff-5fdb-5a39-896d-7520bc00f4c2,clindamycin HCl CAPS,,,
b47430c8-5b7c-521a-aec4-2b24f263486f,sevelamer CARBONATE,58468002001,SEVE400,
b4765036-d5de-551c-b8d5-a1c473afd49d,Oxazepam,63857032810,OXAZ15,
b47e79da-888c-52d7-b1a1-2d63ac68670d,Misoprostol,00172443160,MISO200,
b47f914f-3600-5524-a19b-e51ce71775e8,,,,"Medication/e51fb6c8-ba61-594d-abf2-ec80298d66ad, Medication/bfc4875b-45ad-5492-9498-2e9170e5151e"
b4805870-09a5-5025-a9f9-6894a3926239,Potassium Chloride Replacement (Critical Care and Oncology) ,00245004101,MICROK10,
b483a046-4d11-57ea-a851-39ad63c3787b,warfarin (Coumadin) Brand Name,,,
b4891db5-c52a-5eda-a8c2-f483a8f86aea,Divalproe,51079076708,DEPA500ER,
b48aa12d-6f28-5c87-9321-75ad605f0002,,,,"Medication/69f177f0-912e-5742-8613-cd40289859e9, Medication/7c46a14c-af29-58d1-9e4d-6a064c39d856"
b48aa928-2733-5cd6-965c-49e8a7ab964e,,,,"Medication/9103b708-8808-51ff-99f2-4b0a8b952d09, Medication/aa4a0fd5-c30d-5fff-a422-fedfcf1a8358"
b48ab47b-2179-5d29-9499-414032e7e3eb,Ampicillin-Sulbactam,71288000630,UNAS3I,
b48ea977-f23f-5103-aadc-558726ce7d98,,,,"Medication/68d575f0-cef7-50bf-b065-0f9ed9533bb8, Medication/aa4a0fd5-c30d-5fff-a422-fedfcf1a8358"
b495b716-82be-5ffc-b5f4-7ea449d80cc7,Multivitamins W/minerals,50383068304,MULT5L,
b4961211-ab63-5433-818d-a4be5f0683b3,LamoTRIgine,00173064255,LAMO100BN,
b49c2e76-0476-5eed-b4b8-e3fdfb8ad4b8,Magnesium Sulfate Replacement (Oncology),00409672924,MAG2PM,
b49d0787-5d4d-58da-a402-049132cbae99,Methylprednisolone,,,
b49f7d83-594f-5274-a8c7-15342e3db151,QUEtiapine Fumarate,60687034901,QUET100,
b4a31c78-ab6c-55de-979e-890235d9d676,Tacroli,00781210301,TACR1,
b4a3aaa3-85ac-5f6c-82ca-1ae40f509d65,Emtricitabine Oral Solution,61958060201,EMTR10L,
b4a5d7e8-433d-523a-8579-1916190562f2,,,,"Medication/b227d7cb-cafc-5f53-9247-61c4d851fcc0, Medication/5285bf84-27b9-5549-b15f-2039dfeba6d2"
b4a612f7-6622-5535-b8c6-b01f0702597f,Tekturna,00078048535,ALIS150,
b4a78380-d7f6-5da4-bad8-38b24c5abfbe,butalbital-acet,00143178701,FIOC,
b4a91ad9-7236-57fe-b471-b8d4c8f71b0f,HydrOXYzine,68084025401,HYDX25,
b4acd895-1671-54f9-b3ba-fdff584b7565,Ciprofloxacin IV,00703095603,CIPR200I,
b4af15d9-82ce-5bea-a970-32e807845145,irbesartan,00087277235,IRBE150,
b4af7474-46c2-5b48-9bf0-96c4df7a2034,Albuterol ,50383074120,ALBU5H,
b4b1f7e1-a240-5f6a-bb1f-aaff407f85d1,NS,00338004931,NS50,
b4b2552d-1e6f-5560-8d3c-9ccb1c199896,HYDROmorphone Infusion – Comfort Care Guidelines,61553020648,HYDR20/100NS,
b4b436e2-769a-52b0-b66a-cb3b267b57a9,Jadenu (Deferasixol),,,
b4b76542-4e1e-50c6-8ab9-8f5983d71b86,,,,"Medication/78170d05-05ab-5468-9baf-9c5c0b8c36ba, Medication/dc81bf0e-cd85-5a03-b553-b01fe0462877"
b4b7ad77-ad65-5906-82cc-7e58831233eb,Mycophenolate Mofetil Suspension,00004026129,MYCO1500L,
b4ba4c4b-fa65-5b88-a5bb-a8b72ecdfe5e,Canagliflozin,,,
b4bb2bd4-cbc9-5d20-95d0-fad7ed7392f3,Choline Magnesium Trisalicylate,50111052901,CHOL750,
b4bd2714-2fa5-5835-a466-00981b439b84,PIRFENIDONE,,,
b4bd354b-0c96-5cad-8b72-9c597a39b166,Liothyronine Sodium,60793011601,LIOT25,
b4bec1a3-ff91-5c79-bfff-53a89037ecee,INV-Midostaurin,,MIDO25INV,
b4c445e7-a446-542d-9c70-f397b5bc380e,Albumin,44206031050,ALBU5500,
b4c52275-3355-5657-8d10-aa3817e4cced,Vancomycin ,00409651001,VANC125L,
b4c806ad-9f9e-593a-9f84-c6229ff1c919,T,00469061711,TACR1,
b4c8249b-9d20-5f87-b080-23c17658e710,1,00186012201,LIDEPF220I,
b4c866c0-4bc8-5732-ade3-675e7e1ff6c0,Melphalan,59572030250,MELP2,
b4ca2b05-1d80-5e37-b647-7bdcaf26f171,Nefazodone,00093102406,NEFA100,
b4ca8962-8048-5210-9ba5-6b6a07fff783,,,,"Medication/3c3640af-9b4d-532b-85d9-64862987adbc, Medication/5897719b-eba3-55be-b499-b5710b9ce17d, Medication/256684c8-092a-5190-994a-6f119531ea9b"
b4cc87c6-2631-5c27-bcd5-2631b1e4611e,Octreotide,55390016010,OCTR50I,
b4cd73a8-1bdc-5aa1-99d4-c06b22ba4fbd,Opana ER,,,
b4d13d2f-7853-5ae7-a26d-232b7a9a13f4,,,,"Medication/7a441de3-f307-5a6c-87c3-6a5fe872d17a, Medication/b4b1f7e1-a240-5f6a-bb1f-aaff407f85d1"
b4d27f4f-bb18-58b7-b455-cd5f32b2b289,OLANZapine,50268061513,OLAN5DTB,
b4d2c4e1-f4e7-5d16-a888-607a2c8d86da,Haloperidol Decanoate (long acting),63323047101,HALD100I,
b4d32a2f-9d28-5e34-aabd-75fa52df5a31,Hepatitis B Vaccine,58160082011,HEPA0.5I,
b4d56186-307f-525e-a4f7-f6c0bad109d1,dextroamphetamine-amphetamine,13107006801,ADDE5,
b4d73bb4-f165-5131-ae14-1b747d3db662,Lidocaine ,25021067376,LIDO2J6,
b4d9ca18-7e79-5bc8-9941-b4d21a97d70c,Systane (propylene glycol),,,
b4e3ff1f-4380-58aa-b051-bffce202a230,diphenhydramine 1% cream,,,
b4e42700-0233-5e25-b69c-a57b71aba223,Vitamin D3,00904582461,VITD1000,
b4e61f8f-54d5-5c83-b0d4-c82bc2c10802,Ketamine,60793058110,KETA200I,
b4eb97c0-d72e-5f8e-95fd-5d68d378faa1,,,,"Medication/c4edcc56-7920-51f7-ad4a-1f4084c1fb33, Medication/ca884e85-d519-51b9-8c96-e0a24bb8ec06"
b4f01350-3aa2-575f-91d6-d389b65a9b8a,Tucks,00071307513,ANUS1O,
b4f20bf1-3a15-505d-a537-53448c55e049,Levemir 100 unit/ml,,,
b4f308e3-8fd6-5d1c-a07c-0463164782ee,Lidocaine 1%,63323049227,LIDPF1I,
b4f40167-2a41-5ce0-ba57-73ba2e04f80d,Megestrol Acetate,51079043520,MEGE40,
b4f43277-d2be-5a4c-acfa-64e4568db114,,,,"Medication/efd26a17-41a6-5bf4-a9af-2b5a901ec69e, Medication/65d68458-b7d5-50ce-8b7d-9dc340b9b7fd"
b4f560c9-f4cf-5985-b846-aac327d815f5,Sulfameth/Trimethopri,53746027101,BACTSS,
b4f71241-300a-5b0d-b70e-527163b45f79,2,59011044225,H1B1ED,
b4f72296-66af-5e25-9ebd-33c81ea1c30b,,,,"Medication/27a70cec-e3ed-5776-9a4d-2934a7a236a0, Medication/e4cb1056-04e9-581c-9a83-1a15c68b7b7f"
b4f8a9f6-be27-51e2-a7cf-96d8f27ab5e6,,,,"Medication/87633b84-033b-5cd8-8e70-463c4e108611, Medication/2b2d3a39-ca72-5dfc-a66f-e13c931529c8"
b4fb1049-fdd4-5e5f-af8f-629af3940d67,Diltiazem Extended-Release,00258368890,TIAZ180,
b4fcfac1-545c-5c25-8611-814fe0474091,Anoro Ellipta,,,
b4ff0ce4-1b8a-56a8-ba81-4f1e32925b0e,,,,"Medication/e3766fbe-f839-5ec5-a31b-db4bc0589c38, Medication/c1080604-edc1-5c52-88d4-69881e7e93d4"
b504e641-94d3-5a8d-9430-47180c4769c3,K-DUR,58177000111,MICROK10,
b508dd61-e61b-5e9a-9b46-a4064e9a5c9e,enzalutamide,00469012599,ENZA40IND,
b50d22b8-3702-529f-a9c2-c914dee7b79b,Docusate,00904224461,DOCU100,
b511528e-3826-5932-a56e-108147c8eba5,Amphetamine-Dextroamphetamine,,,
b5165401-5d5c-5272-8d4f-49bfbcfe6cd6,,,,"Medication/b3c19b29-e97d-54cb-aab1-1cd1f49dfdba, Medication/2b2d3a39-ca72-5dfc-a66f-e13c931529c8"
b5176b31-07b4-5492-9e54-5b613e40d535,INV-Defibrotide,68727080001,DEFI80INV,
b51af282-66a6-555f-b3fc-2d26b0133c11,mometasone-formoterol 200-5 mcg,,,
b51b302c-54b7-56e2-82bc-17fd9d908a05,Soln.,,FOSCARBASE,
b51b433a-2336-5d2a-a081-b466ee3d7262,Calcium Acetate,00054008826,CALC667,
b51d55ea-d4af-5fab-93f8-7b6063ec3ddc,Levonorgestrel,51285094288,LEVO1.5,
b5228cfb-149f-5d67-a2ad-2b67cdc41d19,Coumadin,00056017275,WARF5,
b527cec9-5eda-5a5c-8612-31ee0822d140,Atorvastatin,68084058901,ATOR/PLACIND,
b52d5602-896f-5677-98c8-ad790abbe1d0,colestipol,,,
b5304953-e151-59e3-a8b0-cc11a1d43c95,,,,"Medication/ec887774-9605-5cdb-a805-c9853c689429, Medication/c1080604-edc1-5c52-88d4-69881e7e93d4, Medication/bde890b1-6308-57be-b5c1-1a22e5ecd7a5, Medication/f6a05213-fe51-59e7-bd79-eca159ff7404"
b530c21e-6549-53e8-8cda-48e5d2aa4a02,,,,"Medication/0b146275-8348-5a9f-b139-a68e1d319373, Medication/ff55a807-00d5-52b5-8275-1103a5c3b8ec"
b535a20a-d1d7-5fe7-a0ed-f4e38d91af01,azelastine,00037024130,AZEL137N,
b536d58d-f0f1-5207-a1ce-1bd280a6d849,Verzenio,,,
b5378149-9059-529d-b6f2-95b676446f03,perphenazine,,,
